Trial,Mode,ZScore,BetSide,BetSize,Outcome,Won,PnL,Bankroll
6282,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-32.44
6283,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-33.44
6284,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-34.44
6285,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-35.44
6286,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-34.44
6287,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-33.44
6288,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-34.44
6289,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-35.44
6290,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-36.44
6291,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-35.44
6292,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-36.44
6293,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-35.44
6294,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-34.44
6295,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-33.44
6296,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-32.44
6297,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-31.44
6298,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-30.44
6299,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-29.44
6300,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-30.44
6301,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-31.44
6302,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-32.44
6303,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-31.44
6304,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-32.44
6305,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-33.44
6306,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-34.44
6406,SYNC,2.191,OV,1.00,OV,True,1.00,-33.44
6407,SYNC,2.191,OV,1.00,UN,False,-1.00,-34.44
6408,SYNC,2.191,OV,1.00,UN,False,-1.00,-35.44
6409,SYNC,2.191,OV,1.00,OV,True,1.00,-34.44
6410,SYNC,2.191,OV,1.00,OV,True,1.00,-33.44
6411,SYNC,2.191,OV,1.00,UN,False,-1.00,-34.44
6412,SYNC,2.191,OV,1.00,UN,False,-1.00,-35.44
6413,SYNC,2.191,OV,1.00,UN,False,-1.00,-36.44
6414,SYNC,2.191,OV,1.00,OV,True,1.00,-35.44
6415,SYNC,2.191,OV,1.00,OV,True,1.00,-34.44
6416,SYNC,2.191,OV,1.00,UN,False,-1.00,-35.44
6417,SYNC,2.191,OV,1.00,OV,True,1.00,-34.44
6418,SYNC,2.191,OV,1.00,OV,True,1.00,-33.44
6419,SYNC,2.191,OV,1.00,OV,True,1.00,-32.44
6420,SYNC,2.191,OV,1.00,OV,True,1.00,-31.44
6421,SYNC,2.191,OV,1.00,UN,False,-1.00,-32.44
6422,SYNC,2.191,OV,1.00,OV,True,1.00,-31.44
6423,SYNC,2.191,OV,1.00,UN,False,-1.00,-32.44
6424,SYNC,2.191,OV,1.00,OV,True,1.00,-31.44
6425,SYNC,2.191,OV,1.00,OV,True,1.00,-30.44
6426,SYNC,2.191,OV,1.00,OV,True,1.00,-29.44
6427,SYNC,2.191,OV,1.00,UN,False,-1.00,-30.44
6428,SYNC,2.191,OV,1.00,OV,True,1.00,-29.44
6429,SYNC,2.191,OV,1.00,OV,True,1.00,-28.44
6430,SYNC,2.191,OV,1.00,OV,True,1.00,-27.44
6431,SYNC,2.191,OV,1.00,OV,True,1.00,-26.44
6432,SYNC,2.191,OV,1.00,UN,False,-1.00,-27.44
6433,SYNC,2.191,OV,1.00,UN,False,-1.00,-28.44
6434,SYNC,2.191,OV,1.00,UN,False,-1.00,-29.44
6435,SYNC,2.191,OV,1.00,UN,False,-1.00,-30.44
6436,SYNC,2.191,OV,1.00,OV,True,1.00,-29.44
6437,SYNC,2.191,OV,1.00,OV,True,1.00,-28.44
6438,SYNC,2.191,OV,1.00,OV,True,1.00,-27.44
6439,SYNC,2.191,OV,1.00,UN,False,-1.00,-28.44
6440,SYNC,2.191,OV,1.00,UN,False,-1.00,-29.44
6441,SYNC,2.191,OV,1.00,OV,True,1.00,-28.44
6442,SYNC,2.191,OV,1.00,UN,False,-1.00,-29.44
6443,SYNC,2.191,OV,1.00,OV,True,1.00,-28.44
6444,SYNC,2.191,OV,1.00,UN,False,-1.00,-29.44
6445,SYNC,2.191,OV,1.00,OV,True,1.00,-28.44
6446,SYNC,2.191,OV,1.00,OV,True,1.00,-27.44
6447,SYNC,2.191,OV,1.00,OV,True,1.00,-26.44
6448,SYNC,2.191,OV,1.00,UN,False,-1.00,-27.44
6449,SYNC,2.191,OV,1.00,OV,True,1.00,-26.44
6450,SYNC,2.191,OV,1.00,OV,True,1.00,-25.44
6451,SYNC,2.191,OV,1.00,OV,True,1.00,-24.44
6452,SYNC,2.191,OV,1.00,UN,False,-1.00,-25.44
6453,SYNC,2.191,OV,1.00,UN,False,-1.00,-26.44
6454,SYNC,2.191,OV,1.00,UN,False,-1.00,-27.44
6455,SYNC,2.191,OV,1.00,UN,False,-1.00,-28.44
6456,SYNC,2.191,OV,1.00,OV,True,1.00,-27.44
6457,SYNC,2.191,OV,1.00,UN,False,-1.00,-28.44
6458,SYNC,2.191,OV,1.00,UN,False,-1.00,-29.44
6459,SYNC,2.191,OV,1.00,UN,False,-1.00,-30.44
6460,SYNC,2.191,OV,1.00,UN,False,-1.00,-31.44
6461,SYNC,2.191,OV,1.00,UN,False,-1.00,-32.44
6482,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-31.44
6483,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-30.44
6484,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-31.44
6485,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-30.44
6486,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-31.44
6487,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-32.44
6488,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-31.44
6489,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-30.44
6490,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-29.44
6491,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-28.44
6492,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-27.44
6493,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-26.44
6494,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-27.44
6495,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-28.44
6496,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-29.44
6497,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-28.44
6498,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-29.44
6499,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-28.44
6500,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-29.44
6501,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-28.44
6502,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-29.44
6503,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-30.44
6504,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-31.44
6505,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-32.44
6506,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-33.44
6507,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-34.44
6508,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-33.44
6509,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-32.44
6510,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-33.44
6511,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-34.44
6512,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-35.44
6513,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-36.44
6606,SYNC,2.191,OV,1.00,OV,True,1.00,-35.44
6607,SYNC,2.191,OV,1.00,UN,False,-1.00,-36.44
6608,SYNC,2.191,OV,1.00,UN,False,-1.00,-37.44
6609,SYNC,2.191,OV,1.00,OV,True,1.00,-36.44
6610,SYNC,2.191,OV,1.00,UN,False,-1.00,-37.44
6611,SYNC,2.191,OV,1.00,UN,False,-1.00,-38.44
6612,SYNC,2.191,OV,1.00,UN,False,-1.00,-39.44
6613,SYNC,2.191,OV,1.00,UN,False,-1.00,-40.44
6614,SYNC,2.191,OV,1.00,OV,True,1.00,-39.44
6615,SYNC,2.191,OV,1.00,UN,False,-1.00,-40.44
6616,SYNC,2.191,OV,1.00,UN,False,-1.00,-41.44
6617,SYNC,2.191,OV,1.00,OV,True,1.00,-40.44
6618,SYNC,2.191,OV,1.00,OV,True,1.00,-39.44
6619,SYNC,2.191,OV,1.00,OV,True,1.00,-38.44
6620,SYNC,2.191,OV,1.00,UN,False,-1.00,-39.44
6621,SYNC,2.191,OV,1.00,OV,True,1.00,-38.44
6622,SYNC,2.191,OV,1.00,UN,False,-1.00,-39.44
6623,SYNC,2.191,OV,1.00,OV,True,1.00,-38.44
6624,SYNC,2.191,OV,1.00,OV,True,1.00,-37.44
6625,SYNC,2.191,OV,1.00,UN,False,-1.00,-38.44
6626,SYNC,2.191,OV,1.00,UN,False,-1.00,-39.44
6627,SYNC,2.191,OV,1.00,OV,True,1.00,-38.44
6628,SYNC,2.191,OV,1.00,UN,False,-1.00,-39.44
6629,SYNC,2.191,OV,1.00,UN,False,-1.00,-40.44
6630,SYNC,2.191,OV,1.00,UN,False,-1.00,-41.44
6631,SYNC,2.191,OV,1.00,OV,True,1.00,-40.44
6632,SYNC,2.191,OV,1.00,UN,False,-1.00,-41.44
6633,SYNC,2.191,OV,1.00,UN,False,-1.00,-42.44
6634,SYNC,2.191,OV,1.00,OV,True,1.00,-41.44
6635,SYNC,2.191,OV,1.00,UN,False,-1.00,-42.44
6665,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-43.44
6666,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-44.44
6667,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-43.44
6668,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-44.44
6669,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-45.44
6670,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-44.44
6671,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-45.44
6672,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-46.44
6673,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-45.44
6674,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-44.44
6675,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-43.44
6676,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-42.44
6677,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-41.44
6678,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-42.44
6679,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-41.44
6680,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-40.44
6681,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-39.44
6682,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-40.44
6683,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-41.44
6684,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-40.44
6685,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-41.44
6686,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-42.44
6687,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-43.44
6688,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-42.44
6689,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-41.44
6690,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-40.44
6691,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-41.44
6692,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-42.44
6693,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-41.44
6694,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-42.44
6695,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-41.44
6696,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-40.44
6697,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-41.44
6698,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-40.44
6699,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-39.44
6700,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-40.44
6701,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-41.44
6702,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-40.44
6703,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-39.44
6704,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-40.44
6705,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-41.44
6706,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-40.44
6707,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-39.44
6708,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-40.44
6709,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-39.44
6710,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-38.44
6711,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-37.44
6712,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-38.44
6713,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-37.44
6714,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-38.44
6715,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-39.44
6716,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-38.44
6717,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-39.44
6718,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-40.44
6719,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-41.44
6720,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-40.44
6721,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-39.44
6722,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-38.44
6723,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-37.44
6724,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-36.44
6725,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-37.44
6726,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-38.44
6727,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-37.44
6728,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-36.44
6729,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-35.44
6730,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-34.44
6731,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-35.44
6732,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-34.44
6733,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-35.44
6734,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-34.44
6735,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-33.44
6736,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-32.44
6737,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-31.44
6738,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-30.44
6739,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-31.44
6740,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-30.44
6741,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-29.44
6742,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-28.44
6743,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-27.44
6744,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-26.44
6745,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-25.44
6746,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-24.44
6747,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-23.44
6748,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-22.44
6749,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-21.44
6750,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-20.44
6751,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-21.44
6752,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-22.44
6753,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-21.44
6754,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-22.44
6755,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-23.44
6756,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-24.44
6757,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-23.44
6758,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-24.44
6759,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-25.44
6760,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-26.44
6761,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-25.44
6762,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-24.44
6763,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-25.44
6764,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-24.44
6898,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-23.44
6899,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-24.44
6900,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-23.44
6901,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-22.44
6902,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-21.44
6903,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-22.44
6904,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-21.44
6905,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-20.44
6906,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-21.44
6907,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-20.44
6908,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-19.44
6909,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-18.44
6910,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-19.44
6911,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-20.44
6912,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-19.44
6913,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-18.44
6914,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-17.44
6915,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-18.44
6916,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-19.44
6917,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-18.44
6918,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-19.44
6919,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-20.44
6920,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-19.44
6921,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-18.44
6922,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-19.44
6923,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-18.44
6924,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-19.44
6925,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-18.44
6926,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-17.44
6927,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-18.44
6928,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-19.44
6929,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-18.44
6930,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-19.44
6931,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-20.44
6932,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-19.44
6933,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-18.44
6934,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-17.44
6935,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-16.44
6936,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-15.44
6937,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-16.44
6938,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-17.44
6939,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-16.44
6940,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-15.44
6941,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-16.44
6942,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-17.44
6943,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-16.44
6944,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-15.44
6945,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-14.44
6946,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-13.44
6947,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-12.44
6948,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-13.44
6949,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-12.44
6950,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-11.44
6951,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-10.44
6952,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-11.44
6953,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-10.44
6954,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-9.44
6955,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-10.44
6956,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-11.44
6957,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-10.44
6958,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-9.44
6959,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-10.44
6960,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-9.44
6961,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-10.44
6962,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-9.44
6963,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-8.44
6964,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-9.44
6965,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-8.44
6966,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-7.44
6967,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-8.44
6968,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-7.44
6969,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.44
6970,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.44
6971,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-8.44
6972,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-7.44
6973,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.44
6974,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.44
6975,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.44
6976,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.44
6977,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-8.44
6978,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-7.44
6979,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-8.44
6980,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-9.44
6981,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-10.44
6982,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-11.44
6983,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-12.44
6984,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-11.44
6985,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-10.44
6986,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-11.44
6987,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-10.44
6988,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-11.44
6989,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-10.44
6990,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-11.44
6991,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-12.44
6992,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-13.44
6993,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-14.44
7047,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-13.44
7048,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-14.44
7049,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-15.44
7050,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-14.44
7051,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-13.44
7052,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-14.44
7053,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-13.44
7054,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-12.44
7055,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-11.44
7056,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-10.44
7057,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-9.44
7058,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-10.44
7059,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-9.44
7060,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-10.44
7061,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-11.44
7062,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-12.44
7063,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-11.44
7064,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-10.44
7065,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-9.44
7066,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-10.44
7067,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-11.44
7068,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-10.44
7069,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-11.44
7070,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-10.44
7071,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-11.44
7072,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-12.44
7073,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-11.44
